category,doc1,doc2,similarity
Commerce / Contracts,"Corner Post, Inc. v. Board of Governors.pdf","Warner Chappell Music, Inc. v. Nealy OA.pdf",0.01215912164669772
Commerce / Contracts,"Corner Post, Inc. v. Board of Governors.pdf","Coinbase, Inc. v. Suski OA.pdf",0.2377256816100719
Commerce / Contracts,Garland v. Cargill.pdf,"Cantero v. Bank of America, N. A..pdf",0.07608437089418389
Commerce / Contracts,Garland v. Cargill.pdf,"Moody v. NetChoice, LLC.pdf",0.7441130289130873
Commerce / Contracts,Garland v. Cargill.pdf,Trump v. Anderson OA.pdf,0.24826912959869757
Commerce / Contracts,Garland v. Cargill.pdf,United States v. Rahimi.pdf,0.46914722320171287
Commerce / Contracts,Garland v. Cargill.pdf,Ohio v. EPA OA.pdf,0.5038090152606464
Commerce / Contracts,Garland v. Cargill.pdf,McIntosh v. United States.pdf,0.6782799864365103
Commerce / Contracts,Garland v. Cargill.pdf,Trump v. Anderson.pdf,0.5033152285951578
Commerce / Contracts,Garland v. Cargill.pdf,McIntosh v. United States OA.pdf,0.2733451737881505
Commerce / Contracts,Garland v. Cargill.pdf,Ohio v. EPA.pdf,0.5038053147355137
Commerce / Contracts,Garland v. Cargill.pdf,"Moody v. NetChoice, LLC OA.pdf",0.840468086504041
Commerce / Contracts,Garland v. Cargill.pdf,"Cantero v. Bank of America, N.A. OA.pdf",0.6608296746461477
Commerce / Contracts,Garland v. Cargill.pdf,"Warner Chappell Music, Inc. v. Nealy OA.pdf",0.2138189104091897
Commerce / Contracts,Garland v. Cargill.pdf,"Coinbase, Inc. v. Suski OA.pdf",0.02860634415566645
Commerce / Contracts,"Cantero v. Bank of America, N. A..pdf","Moody v. NetChoice, LLC.pdf",0.23577858543290042
Commerce / Contracts,"Cantero v. Bank of America, N. A..pdf",Trump v. Anderson OA.pdf,0.22042638582485513
Commerce / Contracts,"Cantero v. Bank of America, N. A..pdf",United States v. Rahimi.pdf,0.32214321807272395
Commerce / Contracts,"Cantero v. Bank of America, N. A..pdf",Ohio v. EPA OA.pdf,0.2887010388354015
Commerce / Contracts,"Cantero v. Bank of America, N. A..pdf",McIntosh v. United States.pdf,0.2585584606529511
Commerce / Contracts,"Cantero v. Bank of America, N. A..pdf",Trump v. Anderson.pdf,0.024492547565528513
Commerce / Contracts,"Cantero v. Bank of America, N. A..pdf",McIntosh v. United States OA.pdf,0.305459257117416
Commerce / Contracts,"Cantero v. Bank of America, N. A..pdf",Ohio v. EPA.pdf,0.23132430439676804
Commerce / Contracts,"Cantero v. Bank of America, N. A..pdf","Moody v. NetChoice, LLC OA.pdf",0.24411928398206162
Commerce / Contracts,"Cantero v. Bank of America, N. A..pdf","Cantero v. Bank of America, N.A. OA.pdf",0.47336963639414137
Commerce / Contracts,"Cantero v. Bank of America, N. A..pdf","Warner Chappell Music, Inc. v. Nealy OA.pdf",0.24388331546308636
Commerce / Contracts,"Cantero v. Bank of America, N. A..pdf","Coinbase, Inc. v. Suski OA.pdf",0.7623026780403502
Commerce / Contracts,"Moody v. NetChoice, LLC.pdf",Trump v. Anderson OA.pdf,0.40157764310717375
Commerce / Contracts,"Moody v. NetChoice, LLC.pdf",United States v. Rahimi.pdf,0.7881220221714449
Commerce / Contracts,"Moody v. NetChoice, LLC.pdf",Ohio v. EPA OA.pdf,0.438962625266945
Commerce / Contracts,"Moody v. NetChoice, LLC.pdf",McIntosh v. United States.pdf,0.4960535286009301
Commerce / Contracts,"Moody v. NetChoice, LLC.pdf",Trump v. Anderson.pdf,0.6758120659633502
Commerce / Contracts,"Moody v. NetChoice, LLC.pdf",McIntosh v. United States OA.pdf,0.3511515544653473
Commerce / Contracts,"Moody v. NetChoice, LLC.pdf",Ohio v. EPA.pdf,0.7010077889365418
Commerce / Contracts,"Moody v. NetChoice, LLC.pdf","Moody v. NetChoice, LLC OA.pdf",0.7537841084000054
Commerce / Contracts,"Moody v. NetChoice, LLC.pdf","Cantero v. Bank of America, N.A. OA.pdf",0.5942956314145578
Commerce / Contracts,"Moody v. NetChoice, LLC.pdf","Warner Chappell Music, Inc. v. Nealy OA.pdf",0.24065462454290532
Commerce / Contracts,"Moody v. NetChoice, LLC.pdf","Coinbase, Inc. v. Suski OA.pdf",0.113576697372339
Commerce / Contracts,Trump v. Anderson OA.pdf,United States v. Rahimi.pdf,0.7344443267431506
Commerce / Contracts,Trump v. Anderson OA.pdf,Ohio v. EPA OA.pdf,0.06015451436296554
Commerce / Contracts,Trump v. Anderson OA.pdf,McIntosh v. United States.pdf,0.07237848281077594
Commerce / Contracts,Trump v. Anderson OA.pdf,Trump v. Anderson.pdf,0.44994965194337105
Commerce / Contracts,Trump v. Anderson OA.pdf,McIntosh v. United States OA.pdf,0.06786316837638884
Commerce / Contracts,Trump v. Anderson OA.pdf,Ohio v. EPA.pdf,0.5422302171505192
Commerce / Contracts,Trump v. Anderson OA.pdf,"Moody v. NetChoice, LLC OA.pdf",0.24154629683347786
Commerce / Contracts,Trump v. Anderson OA.pdf,"Cantero v. Bank of America, N.A. OA.pdf",0.43662709857064236
Commerce / Contracts,Trump v. Anderson OA.pdf,"Warner Chappell Music, Inc. v. Nealy OA.pdf",0.9177838890846659
Commerce / Contracts,Trump v. Anderson OA.pdf,"Coinbase, Inc. v. Suski OA.pdf",0.3799869703507013
Commerce / Contracts,United States v. Rahimi.pdf,Ohio v. EPA OA.pdf,0.29878908529688075
Commerce / Contracts,United States v. Rahimi.pdf,McIntosh v. United States.pdf,0.3360102067160569
Commerce / Contracts,United States v. Rahimi.pdf,Trump v. Anderson.pdf,0.3561507666701066
Commerce / Contracts,United States v. Rahimi.pdf,McIntosh v. United States OA.pdf,0.1936303069234091
Commerce / Contracts,United States v. Rahimi.pdf,Ohio v. EPA.pdf,0.48414782736083056
Commerce / Contracts,United States v. Rahimi.pdf,"Moody v. NetChoice, LLC OA.pdf",0.646531805542918
Commerce / Contracts,United States v. Rahimi.pdf,"Cantero v. Bank of America, N.A. OA.pdf",0.6170464883280646
Commerce / Contracts,United States v. Rahimi.pdf,"Warner Chappell Music, Inc. v. Nealy OA.pdf",0.7089999710310444
Commerce / Contracts,United States v. Rahimi.pdf,"Coinbase, Inc. v. Suski OA.pdf",0.31522105491736585
Commerce / Contracts,Ohio v. EPA OA.pdf,McIntosh v. United States.pdf,0.9581801885531576
Commerce / Contracts,Ohio v. EPA OA.pdf,Trump v. Anderson.pdf,0.04646451155207551
Commerce / Contracts,Ohio v. EPA OA.pdf,McIntosh v. United States OA.pdf,0.9231097473411864
Commerce / Contracts,Ohio v. EPA OA.pdf,Ohio v. EPA.pdf,0.5388618808108367
Commerce / Contracts,Ohio v. EPA OA.pdf,"Moody v. NetChoice, LLC OA.pdf",0.6352279710618977
Commerce / Contracts,Ohio v. EPA OA.pdf,"Cantero v. Bank of America, N.A. OA.pdf",0.4049093647623732
Commerce / Contracts,Ohio v. EPA OA.pdf,"Warner Chappell Music, Inc. v. Nealy OA.pdf",0.1322941445350965
Commerce / Contracts,Ohio v. EPA OA.pdf,"Coinbase, Inc. v. Suski OA.pdf",0.019804263105900846
Commerce / Contracts,McIntosh v. United States.pdf,Trump v. Anderson.pdf,0.0625553479804565
Commerce / Contracts,McIntosh v. United States.pdf,McIntosh v. United States OA.pdf,0.8198335148972196
Commerce / Contracts,McIntosh v. United States.pdf,Ohio v. EPA.pdf,0.4902708825821382
Commerce / Contracts,McIntosh v. United States.pdf,"Moody v. NetChoice, LLC OA.pdf",0.7266732683855532
Commerce / Contracts,McIntosh v. United States.pdf,"Cantero v. Bank of America, N.A. OA.pdf",0.48955594317782375
Commerce / Contracts,McIntosh v. United States.pdf,"Warner Chappell Music, Inc. v. Nealy OA.pdf",0.1781081081180569
Commerce / Contracts,McIntosh v. United States.pdf,"Coinbase, Inc. v. Suski OA.pdf",0.02382867739803433
Commerce / Contracts,Trump v. Anderson.pdf,McIntosh v. United States OA.pdf,0.13757878863056608
Commerce / Contracts,Trump v. Anderson.pdf,Ohio v. EPA.pdf,0.8152690091307083
Commerce / Contracts,Trump v. Anderson.pdf,"Moody v. NetChoice, LLC OA.pdf",0.22581070573748607
Commerce / Contracts,Trump v. Anderson.pdf,"Cantero v. Bank of America, N.A. OA.pdf",0.24733014818195856
Commerce / Contracts,Trump v. Anderson.pdf,"Warner Chappell Music, Inc. v. Nealy OA.pdf",0.09338674978048617
Commerce / Contracts,Trump v. Anderson.pdf,"Coinbase, Inc. v. Suski OA.pdf",0.033613440698554015
Commerce / Contracts,McIntosh v. United States OA.pdf,Ohio v. EPA.pdf,0.6522556274744045
Commerce / Contracts,McIntosh v. United States OA.pdf,"Moody v. NetChoice, LLC OA.pdf",0.3459746537002229
Commerce / Contracts,McIntosh v. United States OA.pdf,"Cantero v. Bank of America, N.A. OA.pdf",0.18063460226051817
Commerce / Contracts,McIntosh v. United States OA.pdf,"Warner Chappell Music, Inc. v. Nealy OA.pdf",0.058446367224992926
Commerce / Contracts,McIntosh v. United States OA.pdf,"Coinbase, Inc. v. Suski OA.pdf",0.007819406114674287
Commerce / Contracts,Ohio v. EPA.pdf,"Moody v. NetChoice, LLC OA.pdf",0.3619053283279528
Commerce / Contracts,Ohio v. EPA.pdf,"Cantero v. Bank of America, N.A. OA.pdf",0.33338878195476734
Commerce / Contracts,Ohio v. EPA.pdf,"Warner Chappell Music, Inc. v. Nealy OA.pdf",0.2861676115251298
Commerce / Contracts,Ohio v. EPA.pdf,"Coinbase, Inc. v. Suski OA.pdf",0.10790276472243873
Commerce / Contracts,"Moody v. NetChoice, LLC OA.pdf","Cantero v. Bank of America, N.A. OA.pdf",0.7589035464281592
Commerce / Contracts,"Moody v. NetChoice, LLC OA.pdf","Warner Chappell Music, Inc. v. Nealy OA.pdf",0.29537773048705757
Commerce / Contracts,"Moody v. NetChoice, LLC OA.pdf","Coinbase, Inc. v. Suski OA.pdf",0.14368699575518745
Commerce / Contracts,"Cantero v. Bank of America, N.A. OA.pdf","Warner Chappell Music, Inc. v. Nealy OA.pdf",0.46878900223413555
Commerce / Contracts,"Cantero v. Bank of America, N.A. OA.pdf","Coinbase, Inc. v. Suski OA.pdf",0.4293087446956473
Commerce / Contracts,"Warner Chappell Music, Inc. v. Nealy OA.pdf","Coinbase, Inc. v. Suski OA.pdf",0.4043792301528712
Administrative Law,United States v. Rahimi OA.pdf,Coinbase v. Suski.pdf,0.09072169940409977
Administrative Law,United States v. Rahimi OA.pdf,"Corner Post, Inc. v. Bd. of Governors, FRS OA.pdf",0.5693875872084817
Administrative Law,United States v. Rahimi OA.pdf,"Warner Chappell Music, Inc. v. Nealy.pdf",0.4233219647873288
Administrative Law,United States v. Rahimi OA.pdf,"Bissonnette v. LePage Bakeries Park St., LLC.pdf",0.41085734128151413
